mse_decoded,psnr_decoded,ssim_decoded,mse_enhanced,psnr_enhanced,ssim_enhanced,mse_improvement,psnr_improvement,ssim_improvement,image_idx,q_y,q_c
6.427496611751656,40.05038504490849,0.9921404257931553,14.573945468730471,36.49503220673905,0.9566426970525085,-8.146448856978814,-3.5553528381694406,-0.03549772874064683,63,1,2
6.813491209106674,39.79710660947379,0.9892209103201344,12.450670961051744,37.17887604871445,0.9671074005353176,-5.6371797519450695,-2.6182305607593435,-0.022113509784816743,64,1,2
7.085507255928946,39.62709413755847,0.9867577249710227,14.484628508350518,36.52172999667263,0.9590081739830514,-7.399121252421572,-3.1053641408858397,-0.027749550987971272,65,1,2
6.394790861103299,40.07254015236039,0.989900892843454,10.78971512838239,37.80070382339289,0.9642866108977506,-4.394924267279091,-2.2718363289675025,-0.025614281945703365,66,1,2
5.129906125015623,41.029709430778745,0.9907605515627896,14.076341409472253,36.645905691404096,0.967586110787897,-8.94643528445663,-4.383803739374649,-0.023174440774892613,67,1,2
6.724201344949069,39.85439651684778,0.9859778076281142,15.749389846776966,36.1581662758742,0.9531720628148789,-9.025188501827897,-3.696230240973577,-0.03280574481323528,68,1,2
6.894191448725159,39.74597021457943,0.9961403136058918,19.918701812664043,35.13819330694315,0.9722830533133285,-13.024510363938884,-4.6077769076362785,-0.023857260292563298,69,1,2
6.955296237384389,39.70764728837252,0.9925796282520718,9.048701187742157,38.5649411398056,0.9655761106198434,-2.093404950357768,-1.1427061485669228,-0.027003517632228413,70,1,2
7.102679669924072,39.61658132387804,0.970228381292901,8.213173182453756,38.985693804378855,0.9531248621521131,-1.1104935125296844,-0.6308875194991828,-0.017103519140787893,0,2,3
6.6656008819210095,39.89241055139055,0.9907252710157595,8.22130644313992,38.981395243542465,0.9602473375924149,-1.5557055612189101,-0.911015307848082,-0.030477933423344594,1,2,3
7.07720079911886,39.63218842991613,0.987329638206207,9.867882237376579,38.18856402859565,0.9528740762034184,-2.7906814382577183,-1.443624401320477,-0.03445556200278865,2,2,3
7.694484600557743,39.26900826061056,0.9844222665027491,19.747642018380514,35.175651150594845,0.9428860604858281,-12.05315741782277,-4.093357110015717,-0.041536206016920985,3,2,3
6.753375798728284,39.83559443700224,0.9871238744136331,12.84317841617454,37.044078450956974,0.9019186797711795,-6.0898026174462565,-2.791515986045269,-0.08520519464245369,4,2,3
7.243074107924009,39.53157432135811,0.9867227969159226,13.095988245609924,36.95942084267709,0.9439759617721072,-5.852914137685914,-2.5721534786810167,-0.04274683514381539,5,2,3
6.043582442819647,40.31785910006306,0.989430296462411,16.19972625492126,36.035726850278486,0.9391970692633879,-10.156143812101611,-4.282132249784574,-0.05023322719902312,6,2,3
6.936356710294025,39.71948941721431,0.9949603291894106,23.924299013404575,34.342411391450575,0.9793369814056735,-16.98794230311055,-5.377078025763737,-0.015623347783737085,7,2,3
6.569994668635171,39.95515343725674,0.988162645442339,9.069423206864768,38.555006929964804,0.9749482672581408,-2.499428538229597,-1.400146507291936,-0.013214378184198239,8,2,3
6.710245813999813,39.86341931055357,0.9656270352930335,19.090074312000063,35.32272741891281,0.8946304586349346,-12.37982849800025,-4.540691891640755,-0.07099657665809889,9,2,3
7.469269100151544,39.39802254541298,0.9930880829992427,19.4032952912136,35.25204867780044,0.9615321020574532,-11.934026191062056,-4.14597386761254,-0.03155598094178946,10,2,3
7.388514668088364,39.44523221023673,0.9914105089705024,14.593496857814648,36.48920991929301,0.9576423106968891,-7.204982189726284,-2.9560222909437215,-0.033768198273613326,11,2,3
7.41823141247969,39.42779983803685,0.9949431834133282,18.581024295791153,35.44010709673773,0.9623336161639519,-11.162792883311463,-3.9876927412991208,-0.03260956724937636,12,2,3
7.134860583833271,39.59694869508829,0.9876541189575457,17.95184952466879,35.5897116160378,0.9572022912482311,-10.81698894083552,-4.007237079050483,-0.03045182770931465,13,2,3
7.255622222026934,39.52405698607526,0.9905290291735042,12.917020138107736,37.01918024208783,0.9781088051850695,-5.6613979160808015,-2.504876743987431,-0.012420223988434675,14,2,3
7.103457038573303,39.61610602658641,0.9927309630918977,11.954774940241844,37.355389563367446,0.9620032165050567,-4.851317901668541,-2.2607164632189622,-0.030727746586840965,15,2,3
